OrderID,Product,Quantity,PricePerUnit,OrderDate
91036,B Widget,3,83.57,2022-10-27
91037,D Widget,4,14.97,2022-01-12
91038,A Widget,4,37.32,2022-08-16
91039,E Widget,4,37.07,2022-08-03
91040,D Widget,4,68.65,2023-06-18
91041,C Widget,2,32.64,2022-09-17
91042,A Widget,2,88.29,2022-01-27
91043,B Widget,3,16.80,2022-03-02
91044,B Widget,2,54.90,2022-06-24
91045,B Widget,1,16.27,2022-09-15
91046,A Widget,2,87.78,2023-05-18
91047,A Widget,2,91.28,2022-10-20
91048,E Widget,1,20.84,2023-08-14
91049,B Widget,3,42.75,2023-05-01
91050,A Widget,5,23.16,2022-12-07
91051,D Widget,4,56.17,2023-05-10
91052,A Widget,3,17.84,2022-02-16
91053,C Widget,1,17.01,2022-06-16
91054,C Widget,2,25.70,2022-12-30
91055,C Widget,1,61.31,2022-10-19
91056,C Widget,4,96.02,2023-08-13
91057,A Widget,3,65.42,2022-12-30
91058,B Widget,1,24.44,2023-10-09
91059,C Widget,5,21.68,2023-09-04
91060,C Widget,4,45.83,2022-07-13
91061,B Widget,1,78.54,2023-05-16
91062,A Widget,4,83.06,2023-03-31
91063,D Widget,3,55.66,2022-07-19
91064,A Widget,1,62.63,2023-12-11
91065,B Widget,3,24.00,2022-01-27
91066,B Widget,5,49.73,2022-01-26
91067,D Widget,1,34.98,2023-06-25
91068,B Widget,1,99.43,2022-08-21
91069,B Widget,2,84.76,2022-07-03
91070,D Widget,1,60.83,2022-01-02
91071,A Widget,2,54.96,2022-11-02
91072,D Widget,4,20.17,2022-04-14
91073,B Widget,1,39.83,2023-12-20
91074,E Widget,4,99.00,2022-10-16
91075,D Widget,2,77.36,2023-06-11
91076,C Widget,3,46.19,2023-03-25
91077,D Widget,3,96.68,2022-12-26
91078,D Widget,5,32.80,2023-07-23
91079,E Widget,5,40.55,2023-10-07
91080,B Widget,1,41.92,2023-01-21
91081,B Widget,1,76.24,2022-04-21
91082,E Widget,4,77.99,2023-12-06
91083,C Widget,5,36.23,2022-03-26
91084,B Widget,4,44.01,2023-12-30
91085,D Widget,4,30.96,2023-09-27
91086,A Widget,5,17.40,2023-01-01
91087,C Widget,4,27.53,2022-06-08
91088,E Widget,2,46.80,2022-08-02
91089,A Widget,2,64.70,2023-09-16
91090,B Widget,4,57.83,2023-06-10
91091,C Widget,1,55.77,2022-12-13
91092,E Widget,4,29.83,2023-01-25
91093,E Widget,4,68.82,2022-08-13
91094,A Widget,1,32.35,2023-11-19
91095,B Widget,4,22.73,2022-12-05
91096,A Widget,1,79.44,2022-08-08
91097,D Widget,4,25.76,2022-01-09
91098,E Widget,5,79.89,2023-04-21
91099,D Widget,5,78.82,2022-09-13
91100,E Widget,2,55.73,2023-03-12
91101,A Widget,5,54.82,2022-09-18
91102,D Widget,3,96.25,2022-12-22
91103,E Widget,4,45.43,2023-12-24
91104,A Widget,5,80.10,2022-07-12
91105,A Widget,5,16.12,2022-07-17
91106,D Widget,5,93.29,2022-07-30
91107,C Widget,2,16.35,2022-05-10
91108,B Widget,1,70.69,2023-02-06
91109,B Widget,2,44.62,2023-12-04
91110,E Widget,4,77.05,2023-06-12
91111,C Widget,4,98.07,2023-10-16
91112,B Widget,1,99.25,2022-06-18
91113,B Widget,2,33.58,2022-07-22
91114,C Widget,4,20.28,2022-10-23
91115,B Widget,4,22.93,2023-06-21
91116,A Widget,3,38.74,2023-08-25
91117,D Widget,2,63.59,2022-04-14
91118,D Widget,4,63.82,2023-01-19
91119,E Widget,1,70.36,2022-10-03
91120,B Widget,3,79.93,2022-05-20
91121,D Widget,2,68.19,2023-03-12
91122,D Widget,5,39.93,2023-12-18
91123,B Widget,5,52.64,2022-03-18
91124,B Widget,3,79.38,2023-03-31
91125,B Widget,3,27.33,2023-08-21
91126,E Widget,4,66.55,2023-02-10
91127,D Widget,2,25.92,2022-09-09
91128,C Widget,4,80.79,2022-03-05
91129,B Widget,4,18.56,2023-08-31
91130,D Widget,3,48.44,2022-06-24
91131,C Widget,5,44.85,2022-02-26
91132,E Widget,2,74.03,2023-06-27
91133,D Widget,2,78.09,2023-03-31
91134,C Widget,1,63.26,2022-12-26
91135,B Widget,4,53.54,2023-03-05
91136,C Widget,5,32.42,2023-11-16
91137,B Widget,2,63.10,2022-12-21
91138,D Widget,2,84.57,2023-02-27
91139,B Widget,1,94.35,2022-12-06
91140,D Widget,1,42.44,2022-03-21
91141,B Widget,2,77.24,2023-09-27
91142,B Widget,1,40.52,2022-09-18
91143,B Widget,1,51.86,2022-10-14
91144,E Widget,5,67.92,2022-07-07
91145,D Widget,2,79.66,2022-06-27
91146,E Widget,4,85.64,2023-08-19
91147,B Widget,3,58.56,2022-04-02
91148,D Widget,1,91.10,2023-08-18
91149,C Widget,3,43.91,2022-09-23
91150,E Widget,2,37.67,2022-01-11
91151,A Widget,4,94.91,2022-11-21
91152,E Widget,4,27.57,2022-07-25
91153,E Widget,1,34.16,2023-03-26
91154,E Widget,3,67.54,2022-03-15
91155,A Widget,1,83.83,2023-03-22
91156,D Widget,3,76.92,2023-10-14
91157,A Widget,1,89.04,2023-02-08
91158,A Widget,4,53.70,2023-08-20
91159,D Widget,1,22.52,2022-05-04
91160,B Widget,2,61.55,2022-11-13
91161,A Widget,3,80.31,2022-08-22
91162,D Widget,3,27.61,2023-11-26
91163,C Widget,1,34.27,2023-11-30
91164,D Widget,4,96.32,2023-01-26
91165,B Widget,3,96.65,2023-07-02
91166,C Widget,5,28.49,2023-04-05
91167,D Widget,3,67.04,2023-01-11
91168,B Widget,2,10.86,2022-06-12
91169,D Widget,5,20.40,2022-10-08
91170,C Widget,2,76.95,2022-11-27
91171,E Widget,2,64.75,2023-08-01
91172,A Widget,1,96.77,2023-08-07
91173,A Widget,3,86.72,2022-06-02
91174,D Widget,3,70.59,2022-08-17
91175,C Widget,4,21.71,2023-01-11
91176,C Widget,3,12.99,2022-01-14
91177,B Widget,5,98.02,2022-06-24
91178,C Widget,5,48.09,2023-03-13
91179,D Widget,1,15.79,2022-01-27
91180,A Widget,1,85.11,2022-05-18
91181,B Widget,5,62.05,2022-07-11
91182,B Widget,3,87.18,2022-06-26
91183,A Widget,3,99.22,2022-02-15
91184,D Widget,3,36.90,2023-04-21
91185,D Widget,3,54.25,2022-04-20
91186,B Widget,1,64.40,2022-04-16
91187,B Widget,1,41.01,2022-04-28
91188,D Widget,5,47.45,2022-12-09
91189,C Widget,3,47.12,2023-09-02
91190,A Widget,1,92.24,2022-08-05
91191,B Widget,2,26.95,2022-05-28
91192,C Widget,5,61.65,2023-03-02
91193,A Widget,4,40.84,2023-05-08
91194,D Widget,2,26.89,2023-01-07
91195,A Widget,5,65.43,2023-10-23
91196,B Widget,3,60.66,2023-04-28
91197,E Widget,1,86.92,2023-06-24
91198,D Widget,4,21.26,2022-06-11
91199,D Widget,4,67.92,2022-09-18
91200,D Widget,4,14.88,2023-03-08
91201,A Widget,1,70.21,2022-03-11
91202,D Widget,5,21.65,2023-11-07
91203,D Widget,4,44.43,2022-08-01
91204,E Widget,1,86.76,2023-01-10
91205,A Widget,3,35.39,2022-11-06
91206,C Widget,1,30.17,2022-04-20
91207,C Widget,2,82.20,2022-10-08
91208,E Widget,3,81.87,2022-05-30
91209,A Widget,1,18.54,2023-06-09
91210,E Widget,4,33.34,2022-12-19
91211,D Widget,4,72.91,2022-01-17
91212,D Widget,5,55.24,2022-11-27
91213,A Widget,4,55.73,2023-01-17
91214,A Widget,2,33.26,2023-03-05
91215,B Widget,4,30.17,2022-11-11
91216,C Widget,1,26.21,2022-06-20
91217,A Widget,5,35.41,2022-01-05
91218,A Widget,4,18.12,2022-09-07
91219,C Widget,5,80.88,2023-08-15
91220,A Widget,4,25.66,2023-12-05
91221,E Widget,4,88.94,2022-10-30
91222,A Widget,5,81.54,2023-01-07
91223,A Widget,2,13.39,2023-11-25
91224,A Widget,3,59.18,2022-12-08
91225,A Widget,3,55.24,2022-07-15
91226,E Widget,2,92.01,2023-06-10
91227,C Widget,2,12.14,2022-12-26
91228,B Widget,5,48.51,2022-10-31
91229,D Widget,3,33.08,2022-02-28
91230,E Widget,3,57.00,2023-06-03
91231,E Widget,3,14.49,2023-01-24
91232,A Widget,3,91.05,2023-03-18
91233,A Widget,2,16.66,2022-10-26
91234,C Widget,4,50.98,2022-05-15
91235,B Widget,1,26.65,2022-08-26
91236,C Widget,1,15.09,2022-10-28
91237,E Widget,3,71.16,2022-04-29
91238,A Widget,1,26.45,2022-11-23
91239,D Widget,4,45.88,2023-04-25
91240,E Widget,1,35.07,2023-03-20
91241,A Widget,1,26.87,2023-02-26
91242,E Widget,4,49.24,2022-07-11
91243,C Widget,5,88.49,2023-05-17
91244,D Widget,5,92.85,2022-12-10
91245,A Widget,1,49.27,2023-09-13
91246,E Widget,1,95.05,2023-08-25
91247,B Widget,4,49.40,2022-05-26
91248,E Widget,4,13.38,2022-04-13
91249,D Widget,3,50.80,2022-08-01
91250,B Widget,2,24.44,2022-12-14
91251,D Widget,2,42.14,2023-04-04
91252,D Widget,3,85.28,2023-07-04
91253,A Widget,2,85.68,2023-05-06
91254,B Widget,5,26.00,2022-06-02
91255,D Widget,5,54.14,2023-06-30
91256,D Widget,1,40.93,2022-09-02
91257,D Widget,3,48.90,2023-01-03
91258,B Widget,3,97.45,2022-06-09
91259,E Widget,2,86.53,2023-08-20
91260,E Widget,2,51.46,2023-01-05
91261,C Widget,2,23.06,2022-03-06
91262,E Widget,3,20.59,2022-11-18
91263,A Widget,1,93.34,2022-02-06
91264,E Widget,5,41.16,2022-11-27
91265,E Widget,5,21.93,2023-05-11
91266,B Widget,5,13.19,2023-12-12
91267,D Widget,2,90.41,2023-07-01
91268,A Widget,3,97.96,2022-05-08
91269,A Widget,4,98.94,2022-08-23
91270,E Widget,3,92.52,2023-04-17
91271,C Widget,2,18.64,2022-09-11
91272,E Widget,4,53.26,2023-07-19
91273,A Widget,3,76.06,2022-05-19
91274,D Widget,5,23.68,2022-02-24
91275,C Widget,2,16.11,2022-06-05
91276,D Widget,4,92.85,2023-07-27
91277,C Widget,4,11.28,2023-11-07
91278,A Widget,5,54.76,2022-03-10
91279,B Widget,5,18.92,2022-10-23
91280,B Widget,1,29.70,2022-09-11
91281,A Widget,1,44.49,2023-07-02
91282,A Widget,3,29.57,2023-05-08
91283,D Widget,3,41.54,2023-01-06
91284,A Widget,5,38.38,2022-10-26
91285,E Widget,2,84.35,2023-05-03
91286,A Widget,5,26.45,2022-07-14
91287,A Widget,5,17.28,2023-08-16
91288,A Widget,1,90.07,2022-10-25
91289,C Widget,5,20.50,2022-08-26
91290,A Widget,4,94.81,2022-08-13
91291,B Widget,1,80.52,2023-01-14
91292,A Widget,4,44.19,2022-05-26
91293,C Widget,2,86.60,2023-03-02
91294,A Widget,3,59.32,2023-04-19
91295,B Widget,3,45.00,2022-03-18
91296,D Widget,3,85.48,2022-10-14
91297,D Widget,5,38.40,2023-01-25
91298,C Widget,4,22.31,2023-05-09
91299,B Widget,5,10.71,2023-02-10
91300,E Widget,4,35.57,2023-11-15
91301,B Widget,5,60.90,2022-10-10
91302,E Widget,4,57.73,2022-12-20
91303,A Widget,3,14.39,2023-06-26
91304,A Widget,2,34.36,2023-01-21
91305,B Widget,5,29.92,2022-12-09
91306,C Widget,5,72.73,2022-08-23
91307,B Widget,2,31.88,2023-10-16
91308,E Widget,4,71.66,2022-04-19
91309,C Widget,1,98.12,2022-09-12
91310,D Widget,3,48.86,2022-10-25
91311,D Widget,4,48.22,2023-04-06
91312,D Widget,4,86.27,2023-11-04
91313,B Widget,3,70.87,2022-04-12
91314,B Widget,3,50.79,2022-05-25
91315,E Widget,2,98.97,2023-04-10
91316,E Widget,4,71.89,2022-01-28
91317,E Widget,1,43.88,2023-08-06
91318,D Widget,4,85.57,2023-11-05
91319,A Widget,1,57.90,2022-09-03
91320,A Widget,4,80.55,2023-03-11
91321,C Widget,4,25.57,2023-01-09
91322,C Widget,1,18.79,2022-05-22
91323,D Widget,2,72.83,2022-06-15
91324,A Widget,2,91.97,2022-12-29
91325,C Widget,3,27.16,2022-01-19
91326,A Widget,1,87.18,2022-04-02
91327,B Widget,2,45.10,2023-10-07
91328,A Widget,4,55.81,2023-10-25
91329,C Widget,5,31.52,2023-09-20
91330,D Widget,5,64.53,2023-01-29
91331,C Widget,2,69.23,2023-02-24
91332,A Widget,4,80.21,2023-12-17
91333,C Widget,5,61.36,2022-11-17
91334,E Widget,5,41.14,2022-07-01
91335,B Widget,4,55.81,2023-12-17
91336,C Widget,5,52.40,2023-07-08
91337,B Widget,2,66.30,2022-03-31
91338,E Widget,4,91.79,2023-06-25
91339,A Widget,2,71.25,2022-01-20
91340,A Widget,5,24.09,2022-04-19
91341,A Widget,3,23.21,2023-08-13
91342,C Widget,3,10.26,2023-05-06
91343,A Widget,4,15.72,2022-04-12
91344,E Widget,2,55.86,2023-08-31
91345,C Widget,4,89.50,2023-11-27
91346,E Widget,1,39.34,2022-06-13
91347,C Widget,1,44.58,2023-11-17
91348,C Widget,4,15.79,2022-06-18
91349,C Widget,1,40.25,2022-09-18
91350,C Widget,4,61.41,2022-06-09
91351,A Widget,3,70.95,2022-11-16
91352,E Widget,4,48.90,2023-10-30
91353,E Widget,4,26.23,2023-04-04
91354,C Widget,2,15.90,2022-04-23
91355,A Widget,3,95.55,2022-02-25
91356,B Widget,4,10.54,2022-01-17
91357,B Widget,5,50.35,2022-12-07
91358,C Widget,5,12.33,2022-08-19
91359,B Widget,3,59.02,2023-04-21
91360,E Widget,3,66.51,2022-10-16
91361,A Widget,3,11.17,2022-12-01
91362,B Widget,4,80.65,2023-02-06
91363,A Widget,5,67.21,2023-10-11
91364,B Widget,1,46.75,2023-05-24
91365,B Widget,5,54.13,2022-12-03
91366,B Widget,4,84.95,2022-07-19
91367,A Widget,3,56.46,2023-03-18
91368,E Widget,1,31.42,2023-01-30
91369,E Widget,4,33.62,2023-09-10
91370,D Widget,3,10.22,2022-09-19
91371,E Widget,5,85.45,2023-09-01
91372,A Widget,5,58.43,2022-12-13
91373,A Widget,1,29.15,2022-08-02
91374,C Widget,2,99.48,2022-08-31
91375,D Widget,5,95.79,2023-07-02
91376,A Widget,1,13.80,2023-10-25
91377,C Widget,5,99.69,2022-11-15
91378,B Widget,3,47.97,2023-02-06
91379,C Widget,2,25.44,2022-06-21
91380,C Widget,2,10.57,2022-08-16
91381,C Widget,2,10.10,2023-10-18
91382,C Widget,1,37.28,2023-11-15
91383,C Widget,4,71.23,2023-02-02
91384,B Widget,5,41.17,2023-10-26
91385,D Widget,2,62.24,2022-08-21
91386,D Widget,2,48.84,2022-02-18
91387,D Widget,2,16.58,2022-03-01
91388,A Widget,2,46.98,2023-06-23
91389,E Widget,2,67.67,2023-02-07
91390,A Widget,1,82.12,2022-03-27
91391,C Widget,1,77.30,2022-08-06
91392,D Widget,5,15.39,2023-01-13
91393,D Widget,2,45.91,2022-11-08
91394,C Widget,2,15.86,2023-01-19
91395,B Widget,1,78.21,2022-01-25
91396,D Widget,1,50.52,2023-01-26
91397,C Widget,5,63.57,2023-07-26
91398,B Widget,2,26.19,2022-06-13
91399,B Widget,2,92.83,2022-03-29
91400,B Widget,1,58.22,2022-08-22
91401,D Widget,2,56.65,2022-11-09
91402,C Widget,1,21.61,2023-04-01
91403,E Widget,2,44.11,2022-10-10
91404,D Widget,3,62.99,2023-08-20
91405,B Widget,1,54.90,2022-11-12
91406,D Widget,2,94.27,2022-09-24
91407,B Widget,1,23.52,2022-07-20
91408,C Widget,3,26.20,2022-09-26
91409,C Widget,5,54.00,2022-08-18
91410,E Widget,1,19.87,2022-08-13
91411,B Widget,2,58.43,2023-04-19
91412,D Widget,2,57.93,2022-12-09
91413,A Widget,3,48.74,2023-08-21
91414,B Widget,4,79.10,2022-11-01
91415,C Widget,5,63.68,2022-08-11
91416,A Widget,1,35.30,2023-04-21
91417,C Widget,5,43.97,2023-07-12
91418,C Widget,3,76.64,2022-01-11
91419,D Widget,3,44.81,2022-10-12
91420,A Widget,4,39.25,2023-02-12
91421,E Widget,2,59.27,2022-04-24
91422,D Widget,5,14.14,2022-01-19
91423,B Widget,3,94.22,2022-11-03
91424,B Widget,4,26.83,2022-08-03
91425,A Widget,5,78.28,2023-08-07
91426,B Widget,1,69.41,2022-09-02
91427,C Widget,4,87.84,2022-01-13
91428,E Widget,1,27.02,2022-08-05
91429,B Widget,2,60.99,2022-04-26
91430,D Widget,1,80.60,2022-11-13
91431,D Widget,1,47.67,2022-12-15
91432,D Widget,5,37.06,2022-08-21
91433,C Widget,5,35.20,2023-12-25
91434,B Widget,5,43.45,2022-10-24
91435,B Widget,2,35.86,2023-10-28
91436,E Widget,5,59.18,2022-11-10
91437,D Widget,4,75.40,2022-01-30
91438,D Widget,2,61.14,2023-02-28
91439,E Widget,2,70.54,2023-02-09
91440,E Widget,1,39.74,2022-09-03
91441,C Widget,4,59.12,2022-12-12
91442,E Widget,1,84.19,2022-07-11
91443,D Widget,1,48.32,2023-11-28
91444,D Widget,1,89.07,2022-03-23
91445,B Widget,4,19.23,2023-09-19
91446,E Widget,1,11.97,2022-03-08
91447,E Widget,3,83.17,2023-03-17
91448,E Widget,3,23.51,2023-03-04
91449,D Widget,5,14.02,2022-07-19
91450,A Widget,3,83.75,2022-06-20
91451,A Widget,2,20.43,2023-11-07
91452,B Widget,1,83.47,2023-05-20
91453,D Widget,1,27.76,2022-12-07
91454,E Widget,4,37.02,2023-09-15
91455,C Widget,2,28.91,2023-06-22
91456,B Widget,5,86.01,2023-03-19
91457,E Widget,5,38.73,2022-04-11
91458,C Widget,3,92.37,2022-01-15
91459,C Widget,5,45.14,2023-03-18
91460,C Widget,4,37.36,2023-04-19
91461,D Widget,4,23.27,2023-12-06
91462,D Widget,2,27.14,2023-07-25
91463,A Widget,2,82.18,2023-07-25
91464,C Widget,2,36.34,2023-11-11
91465,D Widget,2,62.83,2023-10-10
91466,B Widget,5,51.33,2023-04-14
91467,C Widget,4,66.11,2022-07-15
91468,E Widget,4,85.25,2023-12-07
91469,A Widget,3,87.34,2022-05-18
91470,E Widget,1,37.81,2022-02-07
91471,E Widget,1,79.50,2023-08-03
91472,D Widget,5,82.86,2022-03-02
91473,D Widget,2,48.30,2022-05-23
91474,C Widget,4,50.37,2023-03-30
91475,C Widget,2,84.40,2022-03-09
91476,C Widget,3,18.64,2023-08-24
91477,C Widget,2,13.85,2022-12-03
91478,E Widget,1,16.32,2022-03-22
91479,C Widget,1,65.67,2022-11-14
91480,E Widget,4,59.87,2023-11-25
91481,A Widget,4,77.01,2023-06-29
91482,E Widget,3,21.19,2023-09-03
91483,E Widget,2,76.47,2022-04-17
91484,D Widget,1,75.30,2022-11-09
91485,B Widget,5,98.23,2022-03-06
91486,D Widget,3,22.75,2023-09-28
91487,B Widget,1,40.51,2023-06-08
91488,C Widget,4,20.24,2023-07-23
91489,A Widget,3,44.81,2022-06-02
91490,D Widget,5,96.51,2022-09-27
91491,B Widget,1,87.92,2023-07-30
91492,C Widget,2,29.77,2023-07-25
91493,A Widget,3,40.80,2022-03-23
91494,A Widget,2,16.66,2023-04-02
91495,A Widget,2,55.01,2022-10-22
91496,A Widget,4,45.26,2022-06-26
91497,C Widget,3,82.52,2022-01-04
91498,E Widget,3,12.73,2022-06-29
91499,C Widget,2,64.06,2022-11-02
91500,D Widget,4,52.91,2022-08-18
91501,B Widget,1,25.25,2022-10-11
91502,D Widget,4,24.12,2022-10-31
91503,E Widget,5,97.84,2023-05-05
91504,A Widget,5,81.42,2022-06-25
91505,D Widget,1,45.07,2023-04-15
91506,D Widget,3,84.57,2023-02-01
91507,B Widget,5,66.38,2023-11-23
91508,C Widget,2,16.43,2022-07-05
91509,B Widget,4,82.59,2022-02-10
91510,A Widget,5,96.93,2022-11-30
91511,B Widget,2,75.57,2023-07-02
91512,E Widget,1,34.96,2023-01-05
91513,D Widget,3,12.39,2023-04-11
91514,E Widget,2,97.60,2023-01-23
91515,C Widget,5,88.75,2023-09-23
91516,A Widget,3,96.41,2022-01-25
91517,D Widget,3,85.08,2022-10-15
91518,C Widget,2,73.19,2022-11-10
91519,A Widget,3,51.89,2022-10-30
91520,A Widget,5,93.05,2023-04-02
91521,A Widget,2,25.58,2023-01-15
91522,B Widget,3,59.09,2023-08-10
91523,A Widget,4,74.66,2023-07-22
91524,E Widget,5,45.13,2022-02-18
91525,D Widget,2,62.85,2023-05-03
91526,C Widget,2,62.18,2022-01-04
91527,A Widget,1,32.13,2023-06-18
91528,D Widget,2,91.72,2022-03-12
91529,D Widget,2,67.79,2022-06-04
91530,B Widget,5,99.15,2023-06-21
91531,B Widget,3,56.95,2022-11-03
91532,A Widget,3,82.53,2022-05-02
91533,E Widget,5,75.80,2023-01-29
91534,C Widget,1,43.50,2022-11-27
91535,C Widget,1,58.63,2022-10-30
91536,E Widget,1,16.42,2022-09-02
91537,D Widget,5,34.10,2023-01-19
91538,A Widget,1,89.09,2022-12-28
91539,C Widget,2,65.72,2023-02-02
91540,A Widget,3,53.32,2022-05-20
91541,D Widget,4,68.70,2023-06-25
91542,B Widget,3,36.22,2022-05-20
91543,A Widget,3,84.46,2022-11-30
91544,D Widget,3,49.44,2023-03-17
91545,E Widget,4,38.47,2022-04-11
91546,D Widget,2,47.12,2023-08-31
91547,B Widget,2,92.60,2022-09-16
91548,A Widget,3,86.35,2023-05-24
91549,B Widget,4,30.06,2022-02-18
91550,C Widget,4,98.04,2023-02-13
91551,B Widget,5,98.46,2023-12-08
91552,B Widget,4,94.40,2022-01-06
91553,D Widget,1,56.73,2022-09-03
91554,A Widget,2,76.93,2023-07-31
91555,C Widget,4,93.44,2022-11-25
91556,B Widget,1,13.20,2022-09-14
91557,E Widget,3,89.95,2022-02-23
91558,D Widget,3,35.52,2023-04-02
91559,A Widget,2,77.24,2023-10-22
91560,C Widget,2,38.01,2023-03-17
91561,B Widget,5,64.12,2023-05-29
91562,D Widget,2,68.27,2022-01-29
91563,B Widget,1,36.83,2022-11-05
91564,E Widget,5,48.34,2022-12-25
91565,A Widget,1,57.79,2023-06-25
91566,A Widget,4,53.48,2023-05-03
91567,A Widget,2,26.83,2023-08-26
91568,D Widget,1,73.61,2023-01-30
91569,B Widget,3,90.81,2023-05-22
91570,A Widget,3,47.80,2022-09-19
91571,B Widget,4,97.77,2023-08-16
91572,C Widget,3,85.90,2022-02-24
91573,A Widget,2,92.36,2022-05-21
91574,E Widget,5,57.69,2023-11-09
91575,C Widget,3,56.94,2022-10-07
91576,D Widget,4,20.16,2023-11-08
91577,D Widget,1,41.28,2022-10-11
91578,D Widget,2,62.34,2023-11-04
91579,B Widget,4,41.18,2022-11-09
91580,D Widget,4,75.79,2023-06-08
91581,A Widget,1,49.65,2022-07-29
91582,D Widget,4,30.98,2023-11-25
91583,C Widget,1,91.69,2022-05-30
91584,B Widget,2,27.62,2022-08-14
91585,C Widget,2,82.40,2022-05-02
91586,A Widget,4,23.35,2022-07-02
91587,E Widget,4,16.75,2023-04-03
91588,E Widget,5,13.95,2022-10-09
91589,E Widget,5,69.18,2022-10-11
91590,D Widget,4,69.56,2023-10-30
91591,E Widget,1,55.15,2023-10-16
91592,D Widget,1,56.88,2022-01-11
91593,B Widget,5,52.45,2022-11-12
91594,A Widget,1,64.71,2022-02-18
91595,B Widget,5,18.24,2022-04-05
91596,E Widget,4,36.87,2022-10-20
91597,A Widget,3,24.83,2023-08-07
91598,D Widget,5,37.95,2022-06-15
91599,B Widget,5,92.93,2023-07-23
91600,C Widget,5,79.20,2022-01-03
91601,B Widget,4,66.13,2023-07-29
91602,C Widget,3,64.87,2023-03-03
91603,E Widget,4,30.82,2023-10-16
91604,A Widget,3,67.86,2022-08-06
91605,D Widget,3,50.07,2023-05-15
91606,E Widget,2,60.30,2022-03-07
91607,A Widget,5,80.82,2023-10-11
91608,B Widget,1,14.49,2023-12-02
91609,B Widget,2,22.36,2023-02-24
91610,A Widget,1,87.59,2022-08-19
91611,A Widget,3,53.64,2022-10-24
91612,D Widget,3,37.06,2023-10-31
91613,B Widget,5,26.11,2023-02-23
91614,A Widget,1,55.99,2022-01-06
91615,E Widget,2,74.18,2022-11-13
91616,D Widget,1,40.44,2023-11-04
91617,E Widget,1,65.65,2022-04-03
91618,D Widget,4,11.65,2023-06-05
91619,E Widget,5,45.23,2022-12-07
91620,D Widget,3,13.99,2023-02-21
91621,A Widget,3,12.52,2022-08-29
91622,B Widget,1,51.56,2023-06-01
91623,E Widget,4,48.13,2023-11-16
91624,B Widget,5,58.15,2023-06-19
91625,A Widget,3,37.55,2023-11-06
91626,B Widget,1,90.88,2023-04-22
91627,C Widget,1,81.47,2023-02-22
91628,E Widget,1,32.59,2022-07-25
91629,C Widget,3,84.38,2022-01-16
91630,D Widget,3,68.83,2023-08-04
91631,B Widget,5,84.63,2023-09-16
91632,E Widget,5,94.90,2022-02-26
91633,D Widget,5,99.95,2022-03-13
91634,E Widget,4,47.72,2022-09-02
91635,E Widget,5,22.37,2022-05-05
91636,D Widget,3,80.38,2022-05-27
91637,C Widget,3,31.38,2022-04-19
91638,D Widget,1,56.70,2023-11-17
91639,E Widget,3,59.89,2023-06-30
91640,E Widget,5,43.22,2023-12-25
91641,E Widget,5,34.96,2023-05-23
91642,A Widget,2,84.36,2022-02-21
91643,E Widget,5,13.40,2022-06-28
91644,D Widget,3,91.21,2023-12-29
91645,E Widget,3,99.21,2023-04-20
91646,B Widget,1,45.02,2022-05-05
91647,D Widget,1,16.04,2023-04-09
91648,A Widget,1,57.67,2023-01-02
91649,C Widget,1,35.13,2023-03-11
91650,D Widget,4,55.29,2023-07-14
91651,B Widget,5,36.16,2022-12-26
91652,C Widget,5,36.01,2022-01-22
91653,E Widget,1,24.50,2023-09-24
91654,B Widget,2,93.98,2022-06-06
91655,A Widget,1,60.63,2023-09-10
91656,E Widget,4,24.40,2022-02-23
91657,A Widget,1,58.21,2023-05-30
91658,A Widget,2,29.37,2022-03-17
91659,E Widget,2,48.19,2023-10-25
91660,A Widget,3,12.61,2023-05-07
91661,B Widget,3,16.44,2022-07-20
91662,C Widget,4,28.74,2023-02-15
91663,A Widget,3,95.79,2022-08-17
91664,C Widget,2,42.54,2022-12-01
91665,E Widget,2,24.56,2022-02-25
91666,A Widget,4,61.03,2022-01-03
91667,D Widget,1,31.39,2022-10-24
91668,E Widget,5,88.64,2023-06-29
91669,E Widget,3,38.88,2022-10-17
91670,E Widget,3,75.25,2023-05-03
91671,D Widget,5,73.20,2022-10-20
91672,A Widget,3,52.98,2022-02-08
91673,B Widget,4,81.22,2022-11-26
91674,B Widget,3,69.28,2023-04-03
91675,A Widget,4,88.00,2022-04-13
91676,E Widget,1,73.04,2023-08-31
91677,E Widget,2,81.86,2022-07-23
91678,B Widget,3,29.19,2022-03-31
91679,A Widget,3,67.32,2023-06-01
91680,C Widget,3,45.18,2022-03-03
91681,C Widget,5,89.36,2022-06-13
91682,C Widget,2,19.85,2022-11-18
91683,A Widget,1,91.08,2022-08-13
91684,A Widget,1,53.48,2022-10-14
91685,A Widget,2,32.34,2022-01-06
91686,B Widget,1,95.47,2022-09-22
91687,C Widget,4,65.45,2023-04-17
91688,D Widget,1,67.78,2023-07-30
91689,A Widget,2,52.37,2022-06-18
91690,D Widget,5,20.34,2023-10-05
91691,A Widget,3,25.84,2023-08-12
91692,B Widget,2,28.37,2022-06-05
91693,D Widget,4,43.54,2023-09-15
91694,A Widget,1,12.92,2022-06-18
91695,D Widget,3,73.42,2023-07-04
91696,D Widget,4,50.27,2022-01-13
91697,D Widget,3,77.84,2022-06-28
91698,E Widget,2,79.15,2022-07-21
91699,C Widget,2,12.94,2022-08-12
91700,E Widget,3,10.23,2022-04-26
